time,no,review,score,read_volume
2022/6/7,191,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '等', '市值', '1000', '亿', '就', '可以', '卖出', '了', '…']",0,807
2022/6/7,192,"['08', ':', '44', '安信', '证券', '：', '稀土', '上下游', '博弈', '情绪', '浓厚', '预计', '需求', '释放']",1,449
2022/6/7,193,"['中海油', '服', '06', '月', '06', '日获', '沪', '股通', '增持', '227.93', '万股']",1,353
2022/6/7,194,"['中海油', '服', '：', '融资', '余额', '1.89', '亿元', '，', '创近', '一年', '新低', '（', '06', '-', '06', '）']",-1,338
2022/6/6,195,"['明天', '涨停板', '了']",1,599
2022/6/6,196,"['这个', '走势', '明天', '能', '上', '16', '吧', '，', '大家', '目标价', '多少', '的']",0,753
2022/6/6,197,"['看破', '18']",0,366
2022/6/6,198,"['坚定', '持有', '，', '锁仓']",5,357
2022/6/6,199,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '放平', '心态']",0,356
2022/6/6,200,"['中海油', '服', '6', '月', '6', '日', '快速', '上涨']",6,368
2022/6/6,201,"['干', '就', '完事', '了', '！']",0,286
2022/6/6,202,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '挂单', '涨停板', '清仓', '卖出']",0,404
2022/6/5,203,"['中海油', '服', '本周', '融资', '净', '偿还', '1006.56', '万元', '，', '居', '采掘', '行业', '板块']",-1,527
2022/6/5,204,"['我国', '自主', '设计', '建造', '的', '首批', '智能', 'LNG', '动力', '守护', '船', '交付']",6,1492
2022/6/5,205,"['中海油', '服', '本周', '沪', '股通', '持股', '市值', '增加', '1.54', '亿元', '，', '居', '采掘', '行业']",1,544
2022/6/4,206,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '下周', '反弹', '在', '即']",1,402
2022/6/3,207,"['不要', '怕', '。', '回调', '就是', '加仓', '的', '好机会', '。', '干', '就', '完', '了', '！']",2,960
2022/6/3,208,"['好股', '，', '继续', '拉升', '，']",2,439
2022/6/3,209,"['中海油', '服', '06', '月', '02', '日获', '沪', '股通', '增持', '506.03', '万股']",1,1147
2022/6/3,210,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '暴涨', '一周']",1,357
2022/6/3,211,"['牛逼', '从', '出货', '4000', '千万', '到', '现在', '进货', '20', '万']",0,939
2022/6/3,212,"['中海油', '服', '：', '融资', '余额', '1.94', '亿元', '，', '创近', '一年', '新低', '（', '06', '-', '02', '）']",-1,440
2022/6/2,213,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '看来', '节后', '有', '一波', '行情']",0,419
2022/6/2,214,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '均线', '下低', '吸', '，', '不用', '怕']",0,777
2022/6/2,215,"['短线', '先走']",0,502
2022/6/2,216,"['股东大会', '完事', '了', '，', '该', '跌', '了', '。']",-1,425
2022/6/2,217,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '今天', '跌', '太多', '了']",-1,391
2022/6/2,218,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '买点', '石油', '股', '，', '对冲', '油价', '！', '！', '！', '92', '都']",0,668
2022/6/2,219,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '终于', '解套', '了', '，', '谢谢', '各位', '老乡', '鼎力', '支']",7,879
2022/6/2,220,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '这波', '30']",0,605
2022/6/2,221,"['中海油', '服', '06', '月', '01', '日获', '沪', '股通', '增持', '215.26', '万股']",1,350
2022/6/2,222,"['中海油', '服', '：', '融资', '余额', '1.96', '亿元', '，', '创近', '一年', '新低', '（', '06', '-', '01', '）']",-1,315
2022/6/2,223,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '21', '年', '财务报告', '，', '22', '股息', '分配', '，', '发境']",0,768
2022/6/1,224,"['601808', ':', '北京市', '君合', '律师', '事务所', '关于', '中海', '油田', '服务', '股份', '有']",0,581
2022/6/1,225,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '这货', '走势', '实在', '漂亮', '，', '唯一', '缺点', '是', '爆']",4,410
2022/6/1,226,"['今天', '的', '操作']",0,609
2022/6/1,227,"['601808', ':', '中海油', '服', '2021', '年', '年度', '股东大会', '、', '2022', '年', '第一次', 'A股']",0,383
2022/6/1,228,"['坐稳', '了', '，', '还', '没有', '6', '-', '8', '个点', '爬升', '，', '还', '没有', '涨停', '，', '安心', '持有']",1.25,568
2022/6/1,229,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '很好', '，', '小', '碎步', '往上走']",1,380
