id,time,review,read_volume
258,2022/5/12,71元收不上去的话.破位打开,378
259,2022/5/12,亿联网络05月11日获深股通增持1.59万股,511
260,2022/5/12,$亿联网络(SZ300628)$这么垃圾,366
261,2022/5/12,凶多吉少.为破位做好准备.,486
262,2022/5/12,为破位做好准备.,361
263,2022/5/12,这b货要打回原形，主力狂出。,371
264,2022/5/12,准备破位吗,252
265,2022/5/12,$亿联网络(SZ300628)$再破新低,396
266,2022/5/12,这个股走的好，跌的一塌糊涂，太坑了，昨天买进今天割,354
267,2022/5/12,71元守不住的话.那就破位做好准备.,227
268,2022/5/12,绝对庄股,478
269,2022/5/12,从来都是跟大盘反着来，典型庄股！,471
270,2022/5/12,今天没戏，这么多托单！,289
271,2022/5/12,这股无庄，只有装,294
272,2022/5/12,亿联网络:关于使用自有资金开展外汇金融衍生品投资的,494
273,2022/5/12,亿联网络：融资净买入845.35万元，融资余额1.13亿元（,331
274,2022/5/12,您好！请问截至4月30号，公司股东人数是多少！谢谢！,2707
275,2022/5/11,亿联网络:监事会关于公司2022年限制性股票激励计划激,578
276,2022/5/11,不懂就问，这票和亿联科技有关系吗,474
277,2022/5/11,目标价100元以上！长牛！,528
278,2022/5/11,目标价60以下,508
279,2022/5/11,坑爹啊,583
280,2022/5/11,主力故意打压股价！,363
281,2022/5/11,咋一直往下跳,247
282,2022/5/11,我靠，作为韭菜的我，又被套了[大哭][大哭],645
283,2022/5/11,差不多了，摸了下支撑位就反弹了。冲鸭[抄底],269
284,2022/5/11,$亿联网络(SZ300628)$有雷吗,373
285,2022/5/11,主力垃圾！全市暴涨！,274
286,2022/5/11,$亿联网络(SZ300628)$这是什么？？？还是绿色,392
287,2022/5/11,都他妈是什么人在卖,388
288,2022/5/11,这是美国概念股吗，别人一直涨，你一直跌,320
289,2022/5/11,$亿联网络(SZ300628)$垃圾中的极品,419
290,2022/5/11,$亿联网络(SZ300628)$还在洗，我买,300
291,2022/5/11,$亿联网络(SZ300628)$我居然还花时间在这个废物上做T,291
292,2022/5/11,红1个点左右卖出的就是亏也是高手，看这货走的这么桑,300
293,2022/5/11,阴跌一年,245
294,2022/5/11,其他涨的风起云涌的，这货涨不过大盘，割肉走人，你们,301
295,2022/5/11,亿联网络-厦门辖区上市公司2021年年报业绩说明会暨投,725
296,2022/5/11,$亿联网络(SZ300628)$极品啊,290
297,2022/5/11,$亿联网络(SZ300628)$这垃圾也是无语了大盘反弹了一周,353
298,2022/5/11,亿联网络：融资净买入291.15万元，融资余额1.04亿元（,273
299,2022/5/11,亿联网络05月10日获深股通增持7.33万股,327
300,2022/5/10,筹码高度集中，高度控盘，太牛逼了。,478
301,2022/5/10,$亿联网络(SZ300628)$怎么看今天的直播呢？,404
302,2022/5/10,$亿联网络(SZ300628)$这垃圾芭比qqq了,246
303,2022/5/10,$亿联网络(SZ300628)$垃圾事一大是要往下走,237
304,2022/5/10,$亿联网络(SZ300628)$盘子太大,235
305,2022/5/10,$亿联网络(SZ300628)$再不红可不要脸了,357
306,2022/5/10,走了，明知这是好股，熬不了了，庄太黑，不卖他不涨，,432
307,2022/5/10,我靠，板块反弹了，你咋不竖起来动动？,245
308,2022/5/10,$亿联网络(SZ300628)$下午2.30分直线拉起来,232
309,2022/5/10,$亿联网络(SZ300628)$这垃圾还不动,217
310,2022/5/10,亿联网络：融资净偿还347.97万元，融资余额1.01亿元（,273
311,2022/5/9,亿联网络-厦门辖区上市公司2021年年报业绩说明会暨投,2038
312,2022/5/9,$亿联网络(SZ300628)$一个点玩一天，你还是创业板股吗,318
313,2022/5/9,$亿联网络(SZ300628)$人都没有了，根本活跃不了,310
314,2022/5/9,绩优不涨,460
315,2022/5/9,确实垃圾,263
316,2022/5/9,$亿联网络(SZ300628)$哪在大单卖，要割韭菜吗,231
317,2022/5/9,流动性不好，线太难看了,536
318,2022/5/9,$亿联网络(SZ300628)$今年的分红方案，大家来猜一猜[,652
319,2022/5/9,凶多吉少,342
320,2022/5/8,//@有担当得扫地僧 :转发,341
321,2022/5/7,亿联网络前两年从19涨到97涨四倍，泡沫巨大,621
322,2022/5/7,海通证券维持亿联网络优于大市评级 目标价84.35~96.4,903
323,2022/5/6,今天不会被闷杀吧[滴汗][滴汗]怕怕,578
324,2022/5/6,$亿联网络(SZ300628)$看上海天洋走势,348
325,2022/5/6,$亿联网络(SZ300628)$涨了五年了，还敢拿吗,546
326,2022/5/6,$亿联网络(SZ300628)$一直横着，这怕是要一棒子把人打,488
327,2022/5/5,不是有利空，我今天都买了，哈哈哈,528
328,2022/5/5,亿联网络股东户数下降2.47%，户均持股315.4万元,468
329,2022/5/5,转发,349
330,2022/5/5,$亿联网络(SZ300628)$所有消息都是骗人的，只有涨跌趋,532
331,2022/5/5,对利空反应度100%，对利好反应度0%,458
332,2022/5/5,估计又是两市中下跌的那几只股票之一,441
333,2022/5/5,亿联网络本周深股通持股市值增加8496.82万元，居通信,571
334,2022/5/5,SB主力，不拉怎么吸引接盘的？,350
335,2022/5/5,看高台跳水还是要看你啊，真给力,482
336,2022/5/5,你又不搞监控，跳什么水？,347
337,2022/5/5,这又演的那一出戏,248
338,2022/5/5,亿联网络：融资净偿还515.59万元，融资余额8263.52万,290
339,2022/5/4,亿联网络本周融资净买入445.9万元，居通信设备板块第,450
340,2022/5/4,这走势好玩，哈哈，不破箱体,442
341,2022/5/3,$亿联网络(SZ300628)$全市场最牛的股，看月线真的牛逼,531
