id,time,review,read_volume
255,2022/4/19,皖通高速：融资净偿还11.29万元，融资余额6820.89万元,460
256,2022/4/18,明天回踩7.6就是20日线！底仓进收盘拉起来了再加点仓,1177
257,2022/4/17,皖通高速本周融资净偿还558.58万元，居铁路公路板块第,1019
258,2022/4/16,皖通高速：融资净买入29.63万元，融资余额6832.18万元,1039
259,2022/4/15,600012:皖通高速关于召开2021年度业绩说明会的公告,826
260,2022/4/15,$皖通高速(SH600012)$现价年利率7.2比存银行合算,1903
261,2022/4/15,皖通高速：融资余额6802.55万元，创近一年新低（04-14,664
262,2022/4/14,600012:皖通高速关于召开2021年年度股东大会的通知,586
263,2022/4/14,各位先不急着进场，看能不能守住吧,1079
264,2022/4/14,$皖通高速(SH600012)$买入这种垃圾，简直就是,1071
265,2022/4/14,加油！加油！,1031
266,2022/4/14,皖通高速04月13日被沪股通减持27.69万股,604
267,2022/4/14,$皖通高速(SH600012)$洁雅股份,1070
268,2022/4/14,皖通高速：融资余额6864.36万元，创近一年新低（04-13,388
269,2022/4/13,$皖通高速(SH600012)$盈利比宁沪高速多8分，分红多9分,2342
270,2022/4/13,皖通高速04月12日获沪股通增持150.41万股,436
271,2022/4/13,皖通高速：融资余额7027.83万元，创近一年新低（04-12,435
272,2022/4/12,皖通高速04月11日获沪股通增持77.17万股,645
273,2022/4/12,$皖通高速(SH600012)$今天进的有派息吗？请大神解释一,1698
274,2022/4/12,皖通高速：连续3日融资净偿还累计267.56万元（04-11）,449
275,2022/4/11,皖通近日复盘（4.11日）,1109
276,2022/4/11,转发,1038
277,2022/4/10,转发,1051
278,2022/4/10,皖通高速本周融资净偿还98.26万元，居铁路公路板块第,899
279,2022/4/10,转发,484
280,2022/4/9,$皖通高速(SH600012)$人气不旺啊,1113
281,2022/4/9,$皖通高速(SH600012)$人呢？公路不属于基建吗？搞水利,1140
282,2022/4/9,皖通高速04月08日获沪股通增持94.57万股,599
283,2022/4/9,皖通高速：融资净偿还53.93万元，融资余额7390.76万元,542
284,2022/4/8,皖通高速04月07日获沪股通增持34.82万股,551
285,2022/4/8,皖通高速：融资净偿还171.28万元，融资余额7444.69万,517
286,2022/4/7,今年就拿着你吃股息了。,1147
287,2022/4/6,$皖通高速(SH600012)$7.52潜伏,1412
288,2022/4/5,哈哈，周三涨停,1506
289,2022/4/2,$皖通高速(SH600012)$加速上攻[大笑][得意][拳头][赞],1710
290,2022/4/2,$皖通高速(SH600012)$除了经营稳定性差些，其实皖通还,1509
291,2022/5/17,年报点评报告：分红大幅提升，新购路产迎来,5712
292,2022/4/7,600012:皖通高速关于参与安徽交控招商产业,614
293,2022/4/7,转发,450
294,2022/4/7,皖通高速04月06日被沪股通减持4.44万股,479
295,2022/4/7,皖通高速：融资净买入126.96万元，融资余额,440
296,2022/4/5,皖通高速本周融资净偿还329.41万元，居铁路,906
297,2022/4/5,皖通高速本周沪股通持股市值减少2156.7万元,1098
298,2022/4/2,皖通高速：连续4日融资净偿还累计824.8万元,671
299,2022/4/1,想买，但看了管理层过往的种种，这次的派息,1625
300,2022/4/1,$皖通高速(SH600012)$啥时候分红呢,1303
301,2022/4/1,皖通高速03月31日被沪股通减持13.9万股,594
302,2022/4/1,皖通高速：连续3日融资净偿还累计789.83万,464
303,2022/3/31,$皖通高速(SH600012)$这家伙一动不动,1270
304,2022/3/31,皖通高速03月30日被沪股通减持61.76万股,525
305,2022/3/31,皖通高速：融资净偿还530.96万元，融资余额,468
306,2022/3/31,山东高速2021年净利润增长34%突破30亿元 拟,1478
307,2022/3/30,东兴证券给予皖通高速强烈推荐评级：分红大,873
308,2022/3/30,$皖通高速(SH600012)$分红7.10％,1247
309,2022/3/30,$皖通高速(SH600012)$请问各位大神，我怎么,1483
310,2022/3/30,东兴证券维持皖通高速强烈推荐评级 预计202,1417
311,2022/3/30,加油！加油！,1235
312,2022/3/30,加油！,1130
313,2022/3/30,皖通高速03月29日被沪股通减持134.39万股,461
314,2022/3/30,皖通高速：融资净偿还159.79万元，融资余额,413
315,2022/3/29,皖通高速：2021年度净利润约15.14亿元 同比,545
316,2022/3/29,华泰证券维持皖通高速买入评级 目标价8.01,1401
317,2022/3/29,600012:皖通高速关于2021年度利润分配预案,1422
318,2022/3/29,$皖通高速(SH600012)$是不是有病，连港股都,1160
319,2022/3/29,$皖通高速(SH600012)$怎么不涨？,1204
320,2022/3/29,皖通高速业绩创历史新高，高分红，一字涨停,1391
321,2022/3/29,皖通高速03月28日被沪股通减持73.21万股,440
322,2022/3/29,皖通高速目标超越宁沪高速股价,997
323,2022/3/29,皖通高速：连续3日融资净买入累计777.86万,436
324,2022/3/29,出来了，每股派息0.55元,1329
325,2022/3/29,预测每股分红0.50元,1513
326,2022/3/28,$皖通高速(SH600012)$明天想加，没钱了,1610
327,2022/3/28,$皖通高速(SH600012)$买少了,1200
328,2022/3/28,皖通高速股东户数增加1.46%，户均持股38.22,469
329,2022/3/28,皖通高速：2021年净利润同比增长74.19%,1407
330,2022/3/28,明天涨停走起,1031
331,2022/3/28,皖通高速：2021年净利润15.14亿元 同比增74,1253
332,2022/3/28,皖通高速2021年度拟10派5.5元,585
333,2022/3/28,【图解年报】皖通高速：2021年归母净利润同,358
334,2022/3/28,600012:皖通高速第九届董事会第十九次会议,451
335,2022/3/28,600012:皖通高速关于预计2022年度日常关联,427
336,2022/3/28,600012:皖通高速独立董事关于公司对外担保,373
337,2022/3/28,600012:皖通高速2021年度独立董事述职报告,418
338,2022/3/28,600012:皖通高速2021年年度报告,975
339,2022/3/28,600012:皖通高速第九届监事会第十四次会议,368
340,2022/3/28,600012:皖通高速内部控制审计报告,344
341,2022/3/28,600012:皖通高速2021年度内部控制评价报告,375
342,2022/3/28,600012:皖通高速审核委员会2021年度履职报,369
343,2022/3/28,600012:皖通高速关于变更会计师事务所的公,435
344,2022/3/28,600012:皖通高速2021年度审计报告,372
345,2022/3/28,600012:皖通高速独立董事关于拟提交公司九,350
346,2022/3/28,600012:皖通高速控股股东及其他关联方占用,346
347,2022/3/28,600012:皖通高速独立董事关于公司九届十九,368
348,2022/3/28,600012:皖通高速2021年年度报告摘要,435
349,2022/3/28,600012:皖通高速2021年环境、社会及管治报,427
350,2022/3/28,$皖通高速(SH600012)$开会开10点,1028
351,2022/3/28,$皖通高速(SH600012)$1O送2派6元,1279
352,2022/3/28,怎么 还没年报,975
353,2022/3/28,$皖通高速(SH600012)$请问高速到期了怎么办,1412
354,2022/3/28,你有3万股？,1263
355,2022/3/28,$皖通高速(SH600012)$疫情，高速收费不行的,1252
356,2022/3/27,皖通高速本周融资净买入184.6万元，居铁路,877
357,2022/3/27,皖通高速本周沪股通持股市值增加688.88万元,1063
358,2022/3/26,皖通高速03月25日获沪股通增持64.73万股,547
359,2022/3/26,皖通高速：融资净买入85.79万元，融资余额7,482
360,2022/3/25,$皖通高速(SH600012)$港股7.45吏上从来没A,1116
361,2022/3/25,皖通高速03月24日被沪股通减持60.52万股,507
362,2022/3/25,皖通高速：融资净买入196.68万元，融资余额,430
363,2022/3/24,$皖通高速(SH600012)$搬砖忙得没加仓，明天,474
364,2022/3/24,皖通高速03月23日获沪股通增持24.08万股,503
365,2022/3/24,皖通高速：融资净偿还145.06万元，融资余额,449
366,2022/3/22,300407凯发电气横盘8年,1366
367,2022/3/23,皖通高速03月22日获沪股通增持13.05万股,449
368,2022/3/23,皖通高速：融资净偿还51.78万元，融资余额7681.02万元,454
369,2022/3/22,尊敬的相关领导好，请教一下：公司2021年中期报告第17,1683
370,2022/3/22,尊敬的董秘：贵公司作为有担当的国有企业，能不能发布,1773
371,2022/3/22,请问，截至2022年1月10日，公司的股东数是多少？谢谢,1520
372,2022/3/22,皖通高速03月21日获沪股通增持50.99万股,507
373,2022/3/22,皖通高速：融资净买入98.96万元，融资余额7732.8万元,463
374,2022/3/20,皖通高速本周融资净偿还324.68万元，居铁路公路板块第,881
375,2022/3/20,皖通高速本周沪股通持股市值增加932.8万元，居铁路公,1067
376,2022/3/19,皖通高速：连续3日融资净偿还累计1480.78万元（03-18,587
377,2022/3/19,转发,867
378,2022/3/18,$皖通高速(SH600012)$建筑工程之后就是高速公路[得意],1085
379,2022/3/18,$皖通高速(SH600012)$今天要涨停,1087
380,2022/3/18,高速里的茅台，600012,1330
381,2022/3/18,皖通高速03月17日被沪股通减持10.61万股,502
382,2022/3/18,皖通高速：融资净偿还75.99万元，融资余额8103.14万元,485
383,2022/3/17,皖通高速03月16日获沪股通增持12.4万股,433
384,2022/3/17,皖通高速：融资净偿还935.49万元，融资余额8179.13万,373
385,2022/3/16,$皖通高速(SH600012)$安心拿着，4月惊喜[大笑][大笑][,818
386,2022/3/16,交通运输行业获沪深股通净卖出6.21亿元，行业排名第八,1889
387,2022/3/16,昨天出局的小散可能祓耍了，不信看今天的走势。,1246
388,2022/3/16,交通运输行业获沪深股通净卖出5.49亿元，行业排名第八,1764
389,2022/3/16,皖通高速03月15日获沪股通增持70.97万股,442
390,2022/3/16,皖通高速：融资净买入1166.34万元，创近一年新高（03-,397
391,2022/3/15,$皖通高速(SH600012)$咬定青山不放松，立根原在破市中,597
392,2022/3/15,谁在做空？,1050
393,2022/3/15,皖通高速03月14日获沪股通增持57.04万股,447
394,2022/3/15,皖通高速：融资净偿还10.24万元，融资余额7948.28万元,428
395,2022/3/13,600012:皖通高速关于公司与联合体各方共同设立公司收,1261
396,2022/3/13,如果不能突破7.5元要减仓，防止补跌,1595
397,2022/3/13,皖通高速本周融资净偿还141.83万元，居铁路公路板块第,936
398,2022/3/13,皖通高速本周沪股通持股市值增加826.67万元，居铁路公,939
399,2022/3/12,皖通高速03月11日获沪股通增持34.38万股,548
400,2022/3/12,皖通高速：融资净买入148.19万元，融资余额7958.52万,539
401,2022/3/12,$皖通高速(SH600012)$我计算，每股年报分红0.5~0.6元,1276
402,2022/3/12,$皖通高速(SH600012)$我计算，每股年报分红0.5~0.6元,1189
