id,time,review,read_volume
261,2022/5/16,早上一二三，拉了3分，没力气了，了,500
262,2022/5/16,个人认为，千金藤素不能直接注射。最有可能的就是做成,560
263,2022/5/16,个人认为，千金藤素不能直接注射。最有可能的就是做成,555
264,2022/5/16,$维科技术(SH600152)$,2015
265,2022/5/16,$维科技术(SH600152)$买入中海油,444
266,2022/5/15,$维科技术(SH600152)$这个股票之前想借着跟华为瓦特实,637
267,2022/5/15,目前是低吸的好机会，有空余子弹的可以大胆搞了,998
268,2022/5/13,忍耐，忍耐,518
269,2022/5/13,庄股太明显了，大盘大涨，股价死死被压着,502
270,2022/5/13,高，实在是高，这控盘牛，全天成交创历史新低，你就说,553
271,2022/5/13,宁波敢死队在哪里,490
272,2022/5/13,乌拉，乌拉，乌拉，，大盘涨又不涨，乌拉。。。。。,436
273,2022/5/13,该股最近一个月下跌不够多，没有反弹空间,475
274,2022/5/12,乌拉，乌拉，乌拉。。。。。。。,484
275,2022/5/12,你能连续两天大阳线吗？你敢封板吗？你这个不争气的样,555
276,2022/5/12,$维科技术(SH600152)$5.50买的第二天5.40做t，今天5.4,815
277,2022/5/12,$维科技术(SH600152)$今年都会在4.5-7.5之间，今年在,443
278,2022/5/12,托那么多,444
279,2022/5/12,快砸，快砸，我们好低吸,523
280,2022/5/12,这一波4.7-5.7踏空，没关系，坚定信心，等4.5再买,685
281,2022/5/11,坐等5块以下,510
282,2022/5/11,以经验看，不封得板的大阳，在后面的调整中一般阳线底,529
283,2022/5/11,你能不能争争气,585
284,2022/5/11,$维科技术(SH600152)$搞了一天，板块涨了5个多点，到,666
285,2022/5/11,$维科技术(SH600152)$玩死财运廣进等几个SB,448
286,2022/5/11,$维科技术(SH600152)$玩死财运廣进等几个SB[大笑],453
287,2022/5/11,能割的割吧,440
288,2022/5/11,$维科技术(SH600152)$我又买了，哈哈,492
289,2022/5/11,$维科技术(SH600152)$马上翻绿,466
290,2022/5/11,这个被小非减持的垃圾股    最后这头  割肉清仓的  6.,795
291,2022/5/11,$维科技术(SH600152)$股吧里的人开局一张嘴，随处说是,484
292,2022/5/11,$维科技术(SH600152)$宁德时代涨多少，你张多少，你这,498
293,2022/5/11,$维科技术(SH600152)$5W股，抛完，永远不碰你了，,460
294,2022/5/11,$维科技术(SH600152)$能赚钱是王道,698
295,2022/5/11,$维科技术(SH600152)$昨天出了天龙股份买了你，好歹也,468
