time,no,review,score,read_volume
2022/6/20,230,"['[', '国家队', ']', '600088', '中视', '传媒', '[', '买入', ']', '大', '股东', '《', '中央电视台', '》', '[']",0,2181
2022/6/20,231,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '快点', '破', '支撑']",1,262
2022/6/20,232,"['实话实说', '尾盘', '我', '进来', '了', '半仓', '，', '赌', '一把']",0,474
2022/6/20,233,"['今天', '跟', '什么', '大盘', '呀']",0,393
2022/6/20,234,"['如来', '神涨', '！']",0,334
2022/6/20,235,"['在', '国资', '国企改革', '向', '纵深', '迈进', '的', '背景', '下', '，', '对于', '那些', '央企大股']",1,798
2022/6/20,236,"['问财', '提醒您', '：', '下午', '涨停', '！']",1,481
2022/6/20,237,"['中国海', '诚', '作为', '我国', '轻工', '行业', '最大', '的', '提供', '工程', '咨询', '、', '工程', '设']",1,663
2022/6/20,238,"['要', '4', '个', '涨停', '才', '转本']",1,664
2022/6/20,239,"['9.61', '好像', '不是', '今天', '的', '最低点', '。']",0,593
2022/6/20,240,"['近期', '，', '中国海', '诚', '所属', '中国', '轻工业', '长沙', '工程', '有限公司', '（', '以下']",0,837
2022/6/20,241,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '今天', '无所谓', '。', '明天', '要', '涨停']",1,465
2022/6/20,242,"['今天', '早盘', '9.74', '买入', '一些', '。']",0,223
2022/6/20,243,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$']",0,496
2022/6/19,244,"['中国海', '诚', '2021', '年度', '10', '派', '1.433', '元']",0,1151
2022/6/19,245,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '庄家', '你', '这个', '不算', '啥', '，', '看看', '人家', '秦川']",-1,853
2022/6/19,246,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '机构', '公司', '推荐', '的', '，', '真心', '不能买', '，', '被']",6,1164
2022/6/19,247,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$']",0,588
2022/6/18,248,"['中国海', '诚', ':', '2021', '年度', '权益', '分派', '实施', '公告']",0,1777
2022/6/17,249,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '要点', '脸', '？']",0,364
2022/6/17,250,"['能', '不能', '给', '点力']",0,216
2022/6/17,251,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '人气', '也', '没有']",0,233
